mlb_id,player_name,role,team,age,war,war_off,war_def,pa,games,ops_plus,runs_bat,runs_field,games_started,ip,era_plus
592773,Ryne Stanek,pitcher,STL,34.0,0.16,,,,68,,,,0.0,60.7,94.2
592779,Brock Stewart,pitcher,LAD,34.0,0.53,,,,26,,,,0.0,24.7,166.229
592791,Jameson Taillon,pitcher,TOR,34.0,-0.73,,,,18,,,,18.0,86.0,78.03
592826,Vince Velasquez,pitcher,CHC,34.0,0.11,,,,2,,,,0.0,3.3,
592836,Taijuan Walker,pitcher,PHI,33.0,-0.66,,,,5,,,,4.0,22.7,50.252
592866,Trevor Williams,pitcher,TEX,34.0,0.47,,,,13,,,,1.0,26.3,156.467
593958,Eduardo Rodríguez,pitcher,ARI,33.0,4.64,,,,31,,,,31.0,183.7,144.99
593974,Wandy Peralta,pitcher,SDP,34.0,0.73,,,,63,,,,5.0,73.3,109.603
594027,Tyron Guerrero,pitcher,BOS,35.0,0.11,,,,39,,,,0.0,39.7,130.157
594580,Sam Moll,pitcher,CIN,34.0,-0.28,,,,65,,,,0.0,56.3,87.853
594798,Jacob deGrom,pitcher,TEX,38.0,2.35,,,,30,,,,30.0,158.7,100.001
594835,Marco Gonzales,pitcher,TEX,34.0,0.19,,,,3,,,,0.0,6.7,302.0
595014,Blake Treinen,pitcher,LAD,38.0,0.37,,,,34,,,,0.0,28.0,119.864
595345,Steven Okert,pitcher,HOU,34.0,2.29,,,,68,,,,1.0,67.7,193.525
595978,Austin Hedges,pitcher,CLE,33.0,-0.04,,,,4,,,,0.0,4.3,70.733
596001,Jakob Junis,pitcher,TEX,33.0,0.61,,,,50,,,,1.0,51.7,105.99
596117,Garrett Stubbs,pitcher,PHI,33.0,-0.09,,,,5,,,,0.0,4.7,50.3
596133,Luke Weaver,pitcher,PIT,32.0,1.76,,,,57,,,,0.0,58.0,189.311
596142,Gary Sánchez,pitcher,MIL,33.0,0.06,,,,2,,,,0.0,2.0,
601713,Nick Pivetta,pitcher,SDP,33.0,0.66,,,,7,,,,7.0,30.0,123.2
605130,Scott Barlow,pitcher,OAK,33.0,-0.53,,,,36,,,,0.0,33.3,69.021
605135,Chris Bassitt,pitcher,BAL,37.0,0.67,,,,19,,,,17.0,97.0,88.628
605154,John Brebbia,pitcher,COL,36.0,-0.08,,,,3,,,,0.0,4.3,51.02
605156,Aaron Brooks,pitcher,TBR,36.0,-0.54,,,,1,,,,0.0,0.3,10.833
605218,Carl Edwards Jr.,pitcher,NYM,34.0,0.16,,,,2,,,,0.0,6.0,290.3
605242,Michael Fulmer,pitcher,NYY,33.0,0.06,,,,13,,,,0.0,11.7,97.1
605280,Clay Holmes,pitcher,CHC,33.0,2.06,,,,17,,,,17.0,97.0,139.361
605288,Adrian Houser,pitcher,SFG,33.0,0.8,,,,26,,,,16.0,109.7,100.178
605335,Brandon Leibrandt,pitcher,CIN,33.0,-0.09,,,,1,,,,0.0,6.0,59.18
605400,Aaron Nola,pitcher,PHI,33.0,3.19,,,,31,,,,31.0,168.3,100.881
605441,Yacksel Ríos,pitcher,CHC,33.0,0.05,,,,1,,,,0.0,1.7,
605447,Jordan Romano,pitcher,COL,33.0,0.26,,,,36,,,,0.0,31.7,119.863
605452,Joe Ross,pitcher,TEX,33.0,-0.47,,,,8,,,,0.0,11.7,68.905
605483,Blake Snell,pitcher,LAD,33.0,1.53,,,,8,,,,8.0,38.7,226.8
605488,Jeffrey Springs,pitcher,OAK,33.0,-0.52,,,,28,,,,28.0,138.3,71.801
605540,Brandon Woodruff,pitcher,MIL,33.0,1.06,,,,9,,,,9.0,45.3,140.2
606115,Orlando Arcia,pitcher,MIN,31.0,-0.02,,,,1,,,,0.0,1.0,63.4
606303,Joel Payamps,pitcher,ATL,32.0,-0.41,,,,12,,,,0.0,7.7,53.857
606965,Chris Devenski,pitcher,NYM,35.0,-0.57,,,,9,,,,0.0,7.7,42.687
606996,Kyle Hart,pitcher,SDP,33.0,-0.13,,,,45,,,,4.0,63.0,88.347
607067,Colin Rea,pitcher,CHC,35.0,0.26,,,,32,,,,19.0,134.0,95.586
607074,Carlos Rodón,pitcher,NYY,33.0,1.56,,,,15,,,,15.0,76.3,142.44
607192,Tyler Glasnow,pitcher,LAD,32.0,1.64,,,,12,,,,12.0,67.7,121.631
607200,Erick Fedde,pitcher,CHW,33.0,1.91,,,,32,,,,15.0,138.3,108.387
607259,Nick Martinez,pitcher,TBR,35.0,3.89,,,,29,,,,29.0,171.3,142.352
607455,Anthony Banda,pitcher,MIN,32.0,0.02,,,,39,,,,0.0,34.3,94.765
607481,Aaron Bummer,pitcher,KCR,32.0,-1.28,,,,21,,,,0.0,16.7,53.186
607536,Kyle Freeland,pitcher,COL,33.0,-0.05,,,,24,,,,24.0,128.3,77.659
607625,Seth Lugo,pitcher,KCR,36.0,-0.27,,,,31,,,,31.0,169.0,81.137
608032,Carlos Estévez,pitcher,KCR,33.0,-0.5,,,,1,,,,0.0,0.3,5.367
608331,Max Fried,pitcher,NYY,32.0,3.73,,,,19,,,,19.0,106.0,159.303
608337,Lucas Giolito,pitcher,SDP,31.0,-0.23,,,,7,,,,5.0,29.7,78.841
608344,Cole Irvin,pitcher,LAD,32.0,-0.41,,,,1,,,,0.0,6.0,49.317
608348,Carson Kelly,pitcher,CHC,31.0,-0.02,,,,3,,,,0.0,3.0,78.95
608371,Lucas Sims,pitcher,CHW,32.0,-0.13,,,,9,,,,0.0,10.0,97.18
608372,Tomoyuki Sugano,pitcher,COL,36.0,1.66,,,,28,,,,28.0,147.7,92.375
608379,Michael Wacha,pitcher,KCR,34.0,4.21,,,,31,,,,31.0,194.3,123.068
608566,Germán Márquez,pitcher,SDP,31.0,-0.25,,,,13,,,,10.0,53.0,76.81
608650,Dietrich Enns,pitcher,BAL,35.0,0.12,,,,13,,,,0.0,16.0,106.443
608718,Brent Suter,pitcher,ATL,36.0,0.49,,,,52,,,,3.0,87.0,132.697
608723,Austin Voth,pitcher,MIN,34.0,-0.51,,,,3,,,,0.0,10.0,47.156
615698,Cal Quantrill,pitcher,TEX,31.0,1.98,,,,32,,,,15.0,110.0,134.846
620443,Luis Torrens,pitcher,NYM,30.0,-0.03,,,,2,,,,0.0,2.3,61.65
621016,Jose Cuas,pitcher,KCR,32.0,0.41,,,,22,,,,0.0,20.3,188.46
621053,Tyler Ferguson,pitcher,CHC,32.0,0.05,,,,18,,,,0.0,18.7,111.683
621074,Michael Rucker,pitcher,SEA,32.0,-0.59,,,,34,,,,0.0,39.3,63.578
621097,Jacob Waguespack,pitcher,DET,32.0,1.21,,,,33,,,,1.0,43.7,170.367
621107,Zach Eflin,pitcher,BAL,32.0,0.15,,,,1,,,,1.0,3.7,183.9
621111,Walker Buehler,pitcher,SDP,31.0,0.95,,,,31,,,,31.0,150.0,88.261
621112,Paul Blackburn,pitcher,NYY,32.0,3.1,,,,60,,,,2.0,83.0,258.033
621121,Lance McCullers Jr.,pitcher,MIL,32.0,-0.83,,,,10,,,,8.0,44.0,66.132
621139,Brooks Kriske,pitcher,OAK,32.0,0.14,,,,2,,,,0.0,2.7,
621237,José Alvarado,pitcher,PHI,31.0,0.19,,,,65,,,,0.0,57.3,90.544
621242,Edwin Díaz,pitcher,LAD,32.0,-1.1,,,,18,,,,0.0,15.7,41.4
621345,A.J. Minter,pitcher,MIN,32.0,0.97,,,,45,,,,0.0,43.0,168.2
621366,Ryan Borucki,pitcher,SFG,32.0,-0.11,,,,21,,,,0.0,23.7,82.515
621381,Matt Strahm,pitcher,KCR,34.0,-1.3,,,,41,,,,0.0,35.7,56.555
621383,Tanner Banks,pitcher,PHI,34.0,-0.58,,,,30,,,,1.0,33.0,66.996
621389,Ty Blach,pitcher,CHC,35.0,0.11,,,,1,,,,0.0,3.0,
622088,Tejay Antone,pitcher,CIN,32.0,1.01,,,,55,,,,0.0,52.0,128.111
622491,Luis Castillo,pitcher,CHW,33.0,-1.26,,,,28,,,,23.0,129.7,72.519
622554,Seranthony Domínguez,pitcher,SEA,31.0,0.91,,,,65,,,,0.0,60.0,111.215
622608,Antonio Senzatela,pitcher,MIL,31.0,0.9,,,,55,,,,0.0,71.3,120.813
622663,Luis Severino,pitcher,OAK,32.0,0.95,,,,12,,,,12.0,62.7,106.872
622694,Elieser Hernández,pitcher,ATL,31.0,0.26,,,,4,,,,0.0,11.0,177.833
622761,Jorge Mateo,pitcher,ATL,31.0,0.02,,,,3,,,,0.0,2.3,126.6
623149,Paul Sewald,pitcher,TOR,36.0,-0.6,,,,60,,,,0.0,51.3,199.971
623168,Tyler Heineman,pitcher,LAA,35.0,-0.14,,,,5,,,,0.0,5.3,62.25
623211,Huascar Brazobán,pitcher,CHW,36.0,1.35,,,,57,,,,6.0,63.7,146.372
623352,Josh Hader,pitcher,HOU,32.0,2.8,,,,44,,,,0.0,43.3,497.275
623381,Thomas Pannone,pitcher,MIL,32.0,-0.11,,,,1,,,,1.0,3.0,77.5
623437,Justin Topa,pitcher,NYY,35.0,-0.66,,,,25,,,,0.0,22.0,52.888
623454,Drew Anderson,pitcher,DET,32.0,1.28,,,,48,,,,10.0,102.0,115.92
623465,Evan Phillips,pitcher,LAD,31.0,0.27,,,,28,,,,0.0,23.0,120.678
623474,Jimmy Herget,pitcher,COL,32.0,0.11,,,,50,,,,3.0,51.0,88.084
624133,Ranger Suarez,pitcher,BOS,30.0,2.61,,,,27,,,,27.0,143.3,125.767
624428,Adam Frazier,pitcher,LAA,34.0,-0.13,,,,3,,,,0.0,2.0,26.55
624431,Jose Trevino,pitcher,CIN,33.0,-0.4,,,,7,,,,0.0,9.0,29.027
624512,Reese McGuire,pitcher,CHW,31.0,0.03,,,,1,,,,0.0,1.0,
624522,Keegan Thompson,pitcher,COL,31.0,-0.16,,,,5,,,,0.0,12.0,61.473
625643,Reynaldo López,pitcher,ATL,32.0,0.19,,,,26,,,,13.0,79.3,93.548
628452,Raisel Iglesias,pitcher,ATL,36.0,1.36,,,,57,,,,0.0,58.0,161.194
628708,Yunior Marte,pitcher,CIN,31.0,-0.28,,,,1,,,,0.0,0.3,8.125
640448,Kyle Finnegan,pitcher,DET,34.0,0.28,,,,63,,,,0.0,60.7,97.71
640451,Hunter Harvey,pitcher,CHC,31.0,-0.1,,,,4,,,,0.0,4.0,68.267
640454,Matt Krook,pitcher,WSN,31.0,-0.71,,,,11,,,,0.0,8.3,48.139
640455,Sean Manaea,pitcher,NYM,34.0,-0.04,,,,31,,,,17.0,138.7,86.747
640902,Jhonny Pereda,pitcher,SEA,30.0,-0.08,,,,1,,,,0.0,0.3,15.7
641302,Tyler Alexander,pitcher,TEX,31.0,0.44,,,,71,,,,5.0,68.3,104.939
641312,Shaun Anderson,pitcher,LAA,31.0,-0.61,,,,12,,,,0.0,20.0,53.459
641329,Bryan Baker,pitcher,TBR,31.0,2.75,,,,63,,,,0.0,60.3,281.82
641386,Ben Bowden,pitcher,OAK,31.0,-0.13,,,,1,,,,0.0,1.0,16.55
641401,Connor Brogdon,pitcher,CLE,31.0,-0.36,,,,16,,,,0.0,16.0,81.978
641585,J.P. France,pitcher,HOU,31.0,-0.14,,,,3,,,,0.0,6.7,53.4
641656,Ian Hamilton,pitcher,ATL,31.0,-0.09,,,,4,,,,0.0,4.7,59.025
641743,Anthony Kay,pitcher,CHW,31.0,1.32,,,,31,,,,29.0,149.0,95.936
641745,Brad Keller,pitcher,PHI,30.0,0.6,,,,32,,,,0.0,31.3,113.657
641755,Tyler Kinley,pitcher,DET,35.0,0.95,,,,61,,,,0.0,55.0,148.594
641778,Eric Lauer,pitcher,LAD,31.0,-0.22,,,,22,,,,18.0,108.3,84.303
641793,Zack Littell,pitcher,ARI,30.0,-0.5,,,,26,,,,14.0,124.3,84.193
641816,Tyler Mahle,pitcher,ATL,31.0,1.98,,,,26,,,,26.0,144.0,165.81
641835,Tim Mayza,pitcher,PHI,34.0,1.41,,,,57,,,,6.0,65.0,131.304
641927,Bailey Ober,pitcher,MIN,30.0,1.98,,,,24,,,,23.0,126.0,99.441
641941,Emilio Pagán,pitcher,CIN,35.0,1.18,,,,43,,,,0.0,40.7,119.206
642048,Tayler Saucedo,pitcher,LAA,33.0,0.68,,,,25,,,,0.0,20.3,153.95
642100,Gabe Speier,pitcher,SEA,31.0,0.9,,,,52,,,,0.0,44.0,127.887
642121,Cole Sulser,pitcher,TBR,36.0,-0.35,,,,48,,,,2.0,53.3,95.892
642152,Lou Trivino,pitcher,PHI,34.0,-0.31,,,,5,,,,0.0,6.0,33.754
642207,Devin Williams,pitcher,NYM,31.0,-0.6,,,,42,,,,0.0,38.7,88.9
642215,Weston Wilson,pitcher,SEA,31.0,-0.23,,,,4,,,,0.0,3.3,27.58
642232,Ryan Yarbrough,pitcher,NYY,34.0,0.19,,,,36,,,,1.0,60.0,116.779
642376,Jefry Yan,pitcher,NYM,29.0,0.05,,,,16,,,,0.0,18.0,104.6
642397,Gregory Soto,pitcher,PIT,31.0,0.98,,,,66,,,,0.0,64.3,118.1
642528,Jonathan Loaisiga,pitcher,ARI,31.0,1.72,,,,65,,,,0.0,64.0,186.994
642546,Jonathan Hernández,pitcher,LAD,29.0,-0.11,,,,16,,,,0.0,25.3,74.662
642547,Freddy Peralta,pitcher,TBR,30.0,0.46,,,,31,,,,31.0,163.7,92.976
642585,Félix Bautista,pitcher,BAL,31.0,-0.05,,,,1,,,,0.0,0.7,47.3
642701,Dennis Santana,pitcher,ARI,30.0,-0.01,,,,55,,,,0.0,53.7,185.958
642759,Julian Fernández,pitcher,WSN,30.0,-0.03,,,,3,,,,0.0,4.0,208.6
643361,Kevin Herget,pitcher,NYM,35.0,0.03,,,,1,,,,0.0,1.0,
643377,Griffin Jax,pitcher,TBR,31.0,0.46,,,,33,,,,22.0,109.3,115.755
643410,Mark Leiter Jr.,pitcher,OAK,35.0,0.54,,,,36,,,,0.0,33.7,104.556
643511,Tyler Rogers,pitcher,TOR,35.0,1.76,,,,73,,,,0.0,70.0,244.85
644433,Chadwick Tromp,pitcher,BAL,31.0,-0.06,,,,1,,,,0.0,1.0,31.25
645261,Sandy Alcantara,pitcher,MIA,30.0,2.97,,,,34,,,,33.0,212.0,102.971
645302,Víctor Robles,pitcher,SEA,29.0,-0.1,,,,1,,,,0.0,1.0,20.067
646241,Enmanuel De Jesus,pitcher,DET,29.0,0.16,,,,30,,,,0.0,42.3,110.139
646242,Jhonathan Díaz,pitcher,SEA,29.0,-0.01,,,,1,,,,0.0,1.3,74.6
647315,Zach Pop,pitcher,PHI,29.0,0.13,,,,7,,,,1.0,7.3,128.467
647336,Michael Soroka,pitcher,ARI,28.0,2.01,,,,20,,,,19.0,104.3,121.67
650556,Bryan Abreu,pitcher,HOU,29.0,0.88,,,,64,,,,0.0,60.3,106.258
650633,Michael King,pitcher,SDP,31.0,4.31,,,,31,,,,31.0,181.0,132.631
650644,Aaron Civale,pitcher,CHC,31.0,1.37,,,,32,,,,15.0,107.0,149.99
650911,Cristopher Sánchez,pitcher,PHI,29.0,7.73,,,,32,,,,32.0,200.0,154.845
650960,Daniel Duarte,pitcher,NYM,29.0,1.1,,,,24,,,,0.0,29.7,195.443
655316,Andruw Monasterio,pitcher,BOS,29.0,-0.16,,,,1,,,,0.0,0.7,9.46
655889,Manuel Rodríguez,pitcher,TBR,29.0,0.04,,,,4,,,,0.0,4.7,116.85
656212,Charlie Barnes,pitcher,LAD,30.0,-0.23,,,,5,,,,0.0,13.0,65.091
656222,Jalen Beeks,pitcher,TEX,32.0,0.23,,,,29,,,,0.0,26.0,102.591
656234,Jake Bird,pitcher,WSN,30.0,-0.3,,,,44,,,,0.0,38.7,85.798
656240,Scott Blewett,pitcher,OAK,30.0,0.59,,,,22,,,,0.0,33.3,155.82
656271,Brock Burke,pitcher,CIN,29.0,1.24,,,,75,,,,0.0,72.3,177.858
656288,Griffin Canning,pitcher,SDP,30.0,-0.51,,,,28,,,,11.0,83.7,72.096
656302,Dylan Cease,pitcher,TOR,30.0,5.68,,,,29,,,,29.0,169.0,183.373
656427,Jack Flaherty,pitcher,DET,30.0,-0.12,,,,19,,,,19.0,86.3,91.484
656457,Tyler Gilbert,pitcher,CHW,32.0,-0.43,,,,5,,,,1.0,6.0,37.288
656464,Kevin Ginkel,pitcher,ARI,32.0,0.15,,,,70,,,,0.0,64.7,97.513
656492,Foster Griffin,pitcher,CLE,30.0,2.96,,,,30,,,,30.0,166.7,125.395
656529,Sam Hentges,pitcher,SFG,29.0,0.31,,,,42,,,,0.0,34.3,119.108
656546,Jeff Hoffman,pitcher,MIN,33.0,0.52,,,,70,,,,0.0,65.0,135.564
656550,Grant Holmes,pitcher,ATL,30.0,2.66,,,,30,,,,29.0,147.7,121.937
656577,Alex Jackson,pitcher,MIN,30.0,-0.08,,,,2,,,,0.0,2.0,36.633
656605,Mitch Keller,pitcher,PIT,30.0,0.15,,,,22,,,,22.0,115.7,84.109
656638,Alex Lange,pitcher,KCR,30.0,-1.13,,,,56,,,,0.0,57.7,67.726
656641,Jacob Latz,pitcher,TEX,30.0,2.56,,,,56,,,,1.0,69.3,186.319
656686,Corbin Martin,pitcher,CHC,30.0,-0.33,,,,7,,,,0.0,5.0,41.967
656716,Zach McKinstry,pitcher,DET,31.0,-0.13,,,,2,,,,0.0,2.0,27.475
656730,Trevor Megill,pitcher,MIL,32.0,1.66,,,,61,,,,0.0,59.7,153.472
656756,Jordan Montgomery,pitcher,TEX,33.0,0.07,,,,10,,,,0.0,21.7,94.33
656786,Parker Mushinski,pitcher,COL,30.0,0.24,,,,8,,,,0.0,6.7,191.6
656794,Sean Newcomb,pitcher,CHW,33.0,1.77,,,,57,,,,6.0,86.0,130.626
656848,Michael Petersen,pitcher,MIA,32.0,1.06,,,,62,,,,0.0,62.7,127.832
656849,David Peterson,pitcher,CHC,30.0,-0.35,,,,31,,,,22.0,143.3,88.721
656876,Drew Rasmussen,pitcher,TBR,30.0,4.18,,,,29,,,,29.0,165.3,153.862
656945,Tanner Scott,pitcher,LAD,31.0,1.67,,,,67,,,,0.0,61.7,151.763
656986,Bennett Sousa,pitcher,HOU,31.0,-0.3,,,,32,,,,1.0,27.3,78.806
657044,Ryan Thompson,pitcher,ARI,34.0,-0.14,,,,46,,,,0.0,40.7,95.365
657097,Jacob Webb,pitcher,CHC,32.0,0.45,,,,66,,,,0.0,64.7,122.132
657265,Peter Strzelecki,pitcher,STL,31.0,-0.19,,,,8,,,,0.0,14.0,69.089
657277,Logan Webb,pitcher,SFG,29.0,1.42,,,,27,,,,27.0,160.7,93.294
657376,Clarke Schmidt,pitcher,NYY,30.0,0.03,,,,1,,,,0.0,0.7,
657424,Matt Gage,pitcher,SFG,33.0,-0.38,,,,34,,,,0.0,27.3,72.718
657514,Brennan Bernardino,pitcher,COL,34.0,2.02,,,,72,,,,2.0,62.3,172.065
657571,Caleb Ferguson,pitcher,STL,29.0,-0.02,,,,35,,,,1.0,33.0,90.969
657612,Tim Hill,pitcher,NYY,36.0,-0.11,,,,65,,,,0.0,57.3,89.297
657649,Jared Koenig,pitcher,MIL,32.0,-0.38,,,,9,,,,0.0,7.0,48.443
657746,Joe Ryan,pitcher,MIN,30.0,1.77,,,,26,,,,26.0,138.7,109.407
657756,Connor Seabold,pitcher,KCR,30.0,-0.17,,,,21,,,,0.0,24.0,99.481
660271,Shohei Ohtani,pitcher,LAD,31.0,3.16,,,,14,,,,14.0,85.7,235.241
660604,Alan Rangel,pitcher,PHI,28.0,0.03,,,,7,,,,3.0,26.0,77.835
660710,Rodolfo Durán,pitcher,SDP,28.0,-0.26,,,,2,,,,0.0,3.0,16.756
660761,José Suarez,pitcher,OAK,28.0,-0.46,,,,45,,,,2.0,61.3,76.128
660787,Yerry de los Santos,pitcher,NYY,28.0,0.33,,,,15,,,,0.0,20.0,315.2
660825,Eduard Bazardo,pitcher,SEA,30.0,0.21,,,,70,,,,0.0,64.0,99.375
660844,Leo Rivas,pitcher,SEA,28.0,-0.2,,,,1,,,,0.0,1.0,8.6
660853,Enyel De Los Santos,pitcher,HOU,30.0,-0.31,,,,66,,,,0.0,71.3,85.876
661395,Jhoan Duran,pitcher,PHI,28.0,3.26,,,,58,,,,0.0,56.3,258.836
661527,Seth Martinez,pitcher,BOS,31.0,-0.04,,,,1,,,,0.0,1.0,62.5
661563,Luis Gil,pitcher,NYY,28.0,-0.04,,,,8,,,,4.0,25.3,85.229
662144,Brian Keller,pitcher,PHI,32.0,0.1,,,,1,,,,0.0,3.0,167.7
662253,Andrés Muñoz,pitcher,SEA,27.0,0.11,,,,61,,,,0.0,57.3,92.385
663158,Robert Suarez,pitcher,ATL,35.0,1.69,,,,31,,,,0.0,32.0,759.75
663362,Matt Waldron,pitcher,WSN,29.0,-0.52,,,,17,,,,4.0,42.7,55.399
663372,Ryan Feltner,pitcher,COL,29.0,1.04,,,,25,,,,22.0,119.7,89.066
663423,Trent Thornton,pitcher,CHC,32.0,0.57,,,,48,,,,0.0,48.3,127.022
663432,Tanner Rainey,pitcher,DET,33.0,0.06,,,,6,,,,0.0,7.0,114.0
663436,Davis Martin,pitcher,CHW,29.0,2.65,,,,28,,,,27.0,145.3,110.184
663460,Kris Bubic,pitcher,LAD,28.0,0.88,,,,12,,,,9.0,53.0,100.33
663465,Kolby Allard,pitcher,CLE,28.0,-0.35,,,,4,,,,0.0,8.7,40.74
663485,Cole Sands,pitcher,MIN,28.0,-0.42,,,,13,,,,0.0,12.0,52.191
663494,Bryan Torres,pitcher,STL,28.0,0.07,,,,1,,,,0.0,2.0,
663542,Bryan Hudson,pitcher,CHW,29.0,1.84,,,,67,,,,8.0,65.3,140.014
663554,Casey Mize,pitcher,SDP,29.0,1.69,,,,25,,,,25.0,127.3,125.271
663556,Shane McClanahan,pitcher,TBR,29.0,1.34,,,,24,,,,24.0,118.0,124.898
663558,Jovani Morán,pitcher,BOS,29.0,0.79,,,,48,,,,3.0,64.0,127.374
663559,Bailey Falter,pitcher,ATL,29.0,-0.53,,,,7,,,,2.0,13.0,30.46
663567,Peter Lambert,pitcher,HOU,29.0,3.18,,,,27,,,,27.0,151.0,111.11
663568,Stephen Kolek,pitcher,KCR,29.0,0.19,,,,10,,,,10.0,54.0,91.648
663574,Tony Santillan,pitcher,CIN,29.0,-0.83,,,,44,,,,0.0,40.7,65.769
663623,Jake Irvin,pitcher,WSN,29.0,-0.17,,,,21,,,,20.0,101.7,80.098
663687,Hogan Harris,pitcher,OAK,29.0,1.84,,,,71,,,,0.0,67.3,133.156
663738,Daniel Lynch IV,pitcher,KCR,29.0,1.18,,,,54,,,,8.0,76.7,125.214
663765,Jake Woodford,pitcher,CHC,29.0,-0.46,,,,18,,,,0.0,26.3,59.687
663767,Chase Shugart,pitcher,PHI,29.0,0.74,,,,44,,,,0.0,51.3,112.87
663776,Patrick Sandoval,pitcher,BOS,29.0,-0.5,,,,13,,,,13.0,64.7,79.997
663795,Justin Hagenman,pitcher,NYM,29.0,0.03,,,,2,,,,1.0,4.0,99.6
663855,Jordan Hicks,pitcher,CHW,29.0,0.59,,,,51,,,,2.0,46.0,103.514
663878,Nate Pearson,pitcher,KCR,29.0,0.52,,,,40,,,,0.0,44.7,121.821
663884,Nolan Kingham,pitcher,TEX,29.0,-0.02,,,,1,,,,0.0,1.0,59.8
663893,Brendon Little,pitcher,TOR,29.0,-0.76,,,,28,,,,0.0,26.3,65.005
663903,Brady Singer,pitcher,CIN,29.0,-0.1,,,,30,,,,30.0,154.0,73.973
663941,Tristan Beck,pitcher,SFG,30.0,-0.12,,,,12,,,,0.0,16.7,69.127
663947,Tyler Holton,pitcher,DET,30.0,1.37,,,,66,,,,3.0,71.7,152.018
663967,César Salazar,pitcher,HOU,30.0,-0.02,,,,1,,,,0.0,1.0,62.5
663969,Tyler Phillips,pitcher,MIA,28.0,2.05,,,,36,,,,19.0,122.7,116.779
663978,Chris Paddack,pitcher,TEX,30.0,-0.78,,,,14,,,,9.0,57.0,62.814
663992,Richard Lovelady,pitcher,WSN,30.0,0.08,,,,36,,,,5.0,32.7,113.003
664059,Sam Haggerty,pitcher,TEX,32.0,0.03,,,,1,,,,0.0,1.0,
664074,Cody Ponce,pitcher,TOR,32.0,0.02,,,,1,,,,1.0,2.3,130.7
664076,Garrett Cleavinger,pitcher,TBR,32.0,-0.34,,,,51,,,,0.0,41.3,88.0
664126,Pete Fairbanks,pitcher,MIA,32.0,-1.21,,,,46,,,,1.0,41.3,64.162
664129,Geoff Hartlieb,pitcher,OAK,32.0,0.31,,,,15,,,,0.0,24.3,110.355
664141,JT Brubaker,pitcher,SFG,32.0,0.43,,,,41,,,,1.0,60.3,112.842
664192,Joey Lucchesi,pitcher,LAA,33.0,-0.41,,,,5,,,,0.0,3.3,33.12
664199,Taylor Clarke,pitcher,ARI,33.0,1.4,,,,69,,,,1.0,71.3,158.705
664208,Phil Maton,pitcher,CHC,33.0,-0.58,,,,31,,,,0.0,27.7,69.263
664238,Dylan Moore,pitcher,PHI,33.0,0.02,,,,2,,,,0.0,1.7,100.7
664285,Framber Valdez,pitcher,DET,32.0,1.43,,,,30,,,,30.0,168.7,103.262
664299,Cristian Javier,pitcher,HOU,29.0,-0.03,,,,16,,,,11.0,61.0,77.583
664353,José Urquidy,pitcher,PHI,31.0,0.02,,,,12,,,,1.0,33.7,88.708
664702,Myles Straw,pitcher,TOR,31.0,0.02,,,,4,,,,0.0,4.0,105.95
664731,P.J. Higgins,pitcher,CIN,33.0,0.03,,,,1,,,,0.0,1.0,
664744,Jose Espada,pitcher,BAL,29.0,0.03,,,,1,,,,0.0,1.0,
664774,LaMonte Wade Jr.,pitcher,HOU,32.0,-0.06,,,,1,,,,0.0,1.0,31.25
664849,Danny Young,pitcher,ATL,32.0,-0.44,,,,16,,,,1.0,12.3,54.191
664854,Ryan Helsley,pitcher,BAL,31.0,-0.06,,,,17,,,,0.0,15.3,102.114
664875,Justin Lawrence,pitcher,WSN,31.0,-1.18,,,,37,,,,0.0,34.3,78.298
664954,Brett Sullivan,pitcher,COL,32.0,0.1,,,,7,,,,0.0,7.7,109.55
664991,Grant Wolfram,pitcher,BAL,29.0,-0.07,,,,59,,,,0.0,51.7,94.732
665152,Dean Kremer,pitcher,MIN,30.0,0.36,,,,16,,,,16.0,83.3,90.398
665622,Luis Medina,pitcher,OAK,27.0,1.61,,,,57,,,,1.0,70.3,139.056
665645,Kervin Castro,pitcher,NYY,27.0,0.26,,,,5,,,,0.0,6.3,311.0
665660,Elvis Alvarado,pitcher,OAK,27.0,0.92,,,,53,,,,0.0,52.0,111.943
665665,Reiver Sanmartin,pitcher,SFG,30.0,-0.14,,,,24,,,,0.0,21.3,96.86
665795,Edward Cabrera,pitcher,CHC,28.0,-1.18,,,,17,,,,15.0,79.3,74.838
665871,Javier Assad,pitcher,CHC,28.0,1.09,,,,26,,,,11.0,91.7,116.784
666126,Carlos Cortes,pitcher,OAK,29.0,-0.27,,,,9,,,,0.0,9.3,43.282
666129,Braxton Garrett,pitcher,MIA,28.0,-0.36,,,,2,,,,2.0,4.3,30.043
666142,Cole Ragans,pitcher,KCR,28.0,0.08,,,,8,,,,8.0,35.3,85.526
666157,Nick Lodolo,pitcher,CIN,28.0,1.1,,,,20,,,,20.0,103.7,83.376
666171,Ryan Zeferjahn,pitcher,CHC,28.0,0.45,,,,63,,,,0.0,68.0,104.89
666200,Jesús Luzardo,pitcher,PHI,28.0,6.37,,,,29,,,,29.0,178.7,157.774
666201,Alek Manoah,pitcher,LAA,28.0,-0.24,,,,3,,,,0.0,7.3,43.0
666277,George Soriano,pitcher,STL,27.0,0.0,,,,69,,,,0.0,65.0,91.123
666374,Matt Brash,pitcher,SEA,28.0,0.97,,,,20,,,,0.0,16.7,737.2
