game_date,game_number,season,home_team,away_team,home_score,away_score,home_win,D/N,Attendance,Streak,Win,Loss,Save,Inn
2020-09-06,1,2020,OAK,SDP,3.0,5.0,0,D,,-1,Richards,Fiers,Rosenthal,9.0
2020-09-06,1,2020,PIT,CIN,3.0,2.0,1,D,,1,Rodríguez,Iglesias,,9.0
2020-09-06,1,2020,SEA,TEX,4.0,3.0,1,D,,5,Dunn,Lyles,Hirano,9.0
2020-09-06,1,2020,SFG,ARI,4.0,2.0,1,D,,2,Baragar,Young,Rogers,9.0
2020-09-06,1,2020,TBR,MIA,5.0,4.0,1,D,,1,Curtiss,Kintzler,,10.0
2020-09-07,1,2020,ATL,MIA,4.0,5.0,0,D,,-1,Kintzler,Minter,Vincent,10.0
2020-09-07,1,2020,CHC,STL,5.0,1.0,1,D,,1,Hendricks,Oviedo,,9.0
2020-09-07,1,2020,CLE,KCR,5.0,2.0,1,N,,3,Plesac,Keller,Hand,9.0
2020-09-07,1,2020,MIN,DET,6.0,2.0,1,D,,1,Pineda,Fulmer,,9.0
2020-09-07,1,2020,NYM,PHI,8.0,9.0,0,D,,-1,Workman,Castro,Neris,10.0
2020-09-07,1,2020,OAK,HOU,6.0,0.0,1,N,,1,Bassitt,Javier,,9.0
2020-09-07,1,2020,SDP,COL,1.0,0.0,1,N,,2,Pomeranz,Estévez,,9.0
2020-09-07,1,2020,SEA,TEX,8.0,4.0,1,D,,6,Gonzales,Allard,Ramírez,9.0
2020-09-07,1,2020,SFG,ARI,4.0,2.0,1,N,,3,Gausman,Gallen,Coonrod,9.0
2020-09-07,1,2020,TOR,NYY,12.0,7.0,1,N,,2,Reid-Foley,Ottavino,,9.0
2020-09-07,1,2020,WSN,TBR,6.0,1.0,1,N,,1,Scherzer,Morton,Hudson,9.0
2020-09-08,1,2020,ARI,LAD,9.0,10.0,0,N,,-4,Jansen,López,,10.0
2020-09-08,1,2020,ATL,MIA,0.0,8.0,0,N,,-2,Sánchez,Wright,,9.0
2020-09-08,1,2020,CHC,CIN,3.0,0.0,1,N,,2,Mills,Mahle,Jeffress,9.0
2020-09-08,1,2020,CLE,KCR,6.0,8.0,0,N,,-1,Holland,Cimber,Barlow,9.0
2020-09-08,1,2020,DET,MIL,8.0,3.0,1,N,,1,Turnbull,Houser,,9.0
2020-09-08,1,2020,NYM,BAL,2.0,11.0,0,N,,-2,Means,Wacha,,9.0
2020-09-08,1,2020,OAK,HOU,4.0,2.0,1,D,,2,Montas,Greinke,Hendriks,7.0
2020-09-08,1,2020,PHI,BOS,6.0,5.0,1,D,,2,Neris,Barnes,,7.0
2020-09-08,1,2020,PIT,CHW,5.0,4.0,1,N,,2,Rodríguez,Detwiler,,9.0
2020-09-08,1,2020,SDP,COL,14.0,5.0,1,N,,3,Clevinger,González,,9.0
2020-09-08,1,2020,SFG,SEA,6.0,5.0,1,N,,4,Rogers,Misiewicz,Watson,9.0
2020-09-08,1,2020,STL,MIN,3.0,7.0,0,D,,-2,Berríos,Martínez,,7.0
2020-09-08,1,2020,TEX,LAA,7.0,1.0,1,N,,1,Lynn,Heaney,,9.0
2020-09-08,1,2020,TOR,NYY,2.0,1.0,1,N,,3,Yamaguchi,Happ,Dolis,9.0
2020-09-08,1,2020,WSN,TBR,5.0,3.0,1,N,,2,Sánchez,Yarbrough,Hudson,9.0
2020-09-08,2,2020,OAK,HOU,4.0,5.0,0,N,,-1,Paredes,Wendelken,Pressly,7.0
2020-09-08,2,2020,PHI,BOS,2.0,5.0,0,N,,-1,Mazza,Phelps,Walden,7.0
2020-09-08,2,2020,STL,MIN,6.0,4.0,1,N,,1,Cabrera,Dobnak,Gallegos,7.0
2020-09-09,1,2020,ARI,LAD,4.0,6.0,0,N,,-5,McGee,Ginkel,Treinen,10.0
2020-09-09,1,2020,ATL,MIA,29.0,9.0,1,N,,1,Dayton,López,Wilson,9.0
2020-09-09,1,2020,CHC,CIN,0.0,3.0,0,N,,-1,Bauer,Darvish,Iglesias,9.0
2020-09-09,1,2020,CLE,KCR,0.0,3.0,0,N,,-2,Duffy,Carrasco,Holland,9.0
2020-09-09,1,2020,DET,MIL,0.0,19.0,0,D,,-1,Burnes,Boyd,,9.0
2020-09-09,1,2020,NYM,BAL,7.0,6.0,1,N,,1,Familia,Harvey,Díaz,9.0
2020-09-09,1,2020,OAK,HOU,3.0,2.0,1,N,,1,Hendriks,Pressly,,9.0
2020-09-09,1,2020,PIT,CHW,1.0,8.0,0,N,,-1,Dunning,Brubaker,,9.0
2020-09-09,1,2020,SDP,COL,5.0,3.0,1,N,,4,Davies,Senzatela,Rosenthal,9.0
2020-09-09,1,2020,SFG,SEA,10.0,1.0,1,N,,5,Anderson,Margevicius,,9.0
2020-09-09,1,2020,TEX,LAA,7.0,3.0,1,N,,2,King,Teheran,,9.0
2020-09-09,1,2020,TOR,NYY,2.0,7.0,0,N,,-1,García,Stripling,,9.0
2020-09-10,1,2020,ARI,LAD,5.0,2.0,1,N,,1,Smith,Gonsolin,Bergen,9.0
2020-09-10,1,2020,CHC,CIN,8.0,5.0,1,N,,1,Ryan,Gray,Jeffress,9.0
2020-09-10,1,2020,CLE,KCR,1.0,11.0,0,N,,-3,Singer,Civale,,9.0
2020-09-10,1,2020,MIA,PHI,7.0,6.0,1,N,,1,García,Workman,,9.0
2020-09-10,1,2020,OAK,HOU,3.0,1.0,1,D,,2,Manaea,Urquidy,Hendriks,9.0
2020-09-10,1,2020,SDP,SFG,6.0,1.0,1,N,,5,Morejón,Cahill,,9.0
2020-09-10,1,2020,STL,DET,12.0,2.0,1,D,,2,Flaherty,Skubal,,7.0
2020-09-10,1,2020,TBR,BOS,3.0,4.0,0,N,,-3,Weber,Fairbanks,Barnes,9.0
2020-09-10,1,2020,TEX,LAA,2.0,6.0,0,D,,-1,Bundy,Gibson,,9.0
2020-09-10,1,2020,WSN,ATL,6.0,7.0,0,N,,-1,Martin,Rainey,Melancon,9.0
2020-09-10,2,2020,STL,DET,3.0,6.0,0,D,,-1,Cisnero,Gallegos,Garcia,7.0
2020-09-11,1,2020,ARI,SEA,4.0,3.0,1,N,,2,Young,Kikuchi,Crichton,9.0
2020-09-11,1,2020,CHW,DET,4.0,3.0,1,N,,2,Marshall,Cisnero,Colomé,9.0
2020-09-11,1,2020,COL,LAA,8.0,4.0,1,N,,1,Bard,Buttrey,,9.0
2020-09-11,1,2020,KCR,PIT,4.0,3.0,1,N,,4,Bubic,Brault,Holland,9.0
2020-09-11,1,2020,MIA,PHI,0.0,11.0,0,N,,-1,Nola,Rogers,,7.0
2020-09-11,1,2020,MIL,CHC,1.0,0.0,1,N,,2,Hader,Wick,,9.0
2020-09-11,1,2020,MIN,CLE,3.0,1.0,1,N,,1,Maeda,Bieber,Rogers,9.0
2020-09-11,1,2020,NYY,BAL,6.0,0.0,1,D,,2,Cole,Cobb,,7.0
2020-09-11,1,2020,STL,CIN,1.0,3.0,0,N,,-2,Castillo,Wainwright,,9.0
2020-09-11,1,2020,TBR,BOS,11.0,1.0,1,N,,1,Snell,Hall,,9.0
2020-09-11,1,2020,TEX,OAK,6.0,10.0,0,N,,-2,Fiers,Garcia,,9.0
2020-09-11,1,2020,TOR,NYM,1.0,18.0,0,N,,-2,deGrom,Anderson,Ramírez,9.0
2020-09-11,1,2020,WSN,ATL,8.0,7.0,1,N,,1,Bourque,Dayton,,12.0
2020-09-11,2,2020,MIA,PHI,5.0,3.0,1,N,,1,Hoyt,Suarez,García,7.0
2020-09-11,2,2020,NYY,BAL,10.0,1.0,1,N,,3,Tanaka,Akin,,7.0
2020-09-12,1,2020,ARI,SEA,3.0,7.0,0,N,,-1,Sheffield,Gallen,,9.0
2020-09-12,1,2020,CHW,DET,14.0,0.0,1,N,,3,López,Fulmer,,9.0
2020-09-12,1,2020,COL,LAA,2.0,5.0,0,N,,-1,Buttrey,Kinley,Andriese,11.0
2020-09-12,1,2020,KCR,PIT,7.0,4.0,1,N,,5,Zimmer,Williams,Holland,9.0
2020-09-12,1,2020,LAD,HOU,5.0,7.0,0,N,,-2,James,Jansen,Pressly,9.0
2020-09-12,1,2020,MIA,PHI,6.0,12.0,0,N,,-1,Hembree,Ureña,,9.0
2020-09-12,1,2020,MIL,CHC,2.0,4.0,0,N,,-1,Adam,Hader,Kimbrel,9.0
2020-09-12,1,2020,MIN,CLE,8.0,4.0,1,N,,2,Hill,Plesac,,9.0
2020-09-12,1,2020,NYY,BAL,2.0,1.0,1,D,,4,Holder,Harvey,,10.0
2020-09-12,1,2020,STL,CIN,7.0,1.0,1,N,,1,Hudson,Antone,,9.0
2020-09-12,1,2020,TBR,BOS,5.0,4.0,1,N,,2,Glasnow,Walden,Castillo,9.0
2020-09-12,1,2020,TEX,OAK,5.0,2.0,1,D,,1,Benjamin,Jefferies,Montero,7.0
2020-09-12,1,2020,TOR,NYM,3.0,2.0,1,N,,1,Ray,Lugo,Dolis,9.0
2020-09-12,1,2020,WSN,ATL,1.0,2.0,0,N,,-1,Anderson,Corbin,Melancon,9.0
2020-09-12,2,2020,TEX,OAK,1.0,10.0,0,N,,-1,Bassitt,Allard,,7.0
2020-09-13,1,2020,ARI,SEA,3.0,7.0,0,D,,-2,Sadler,Weaver,,9.0
2020-09-13,1,2020,CHW,DET,5.0,2.0,1,D,,4,Cordero,Turnbull,Colomé,9.0
2020-09-13,1,2020,COL,LAA,3.0,5.0,0,D,,-2,Heaney,Estévez,Andriese,9.0
2020-09-13,1,2020,KCR,PIT,11.0,0.0,1,D,,6,Keller,Kuhl,,9.0
2020-09-13,1,2020,LAD,HOU,8.0,1.0,1,N,,1,González,Greinke,,9.0
2020-09-13,1,2020,MIA,PHI,2.0,1.0,1,D,,1,Sánchez,Rosso,,7.0
2020-09-13,1,2020,MIL,CHC,0.0,12.0,0,D,,-2,Mills,Houser,,9.0
2020-09-13,1,2020,MIN,CLE,7.0,5.0,1,D,,3,Thielbar,McKenzie,Romo,9.0
2020-09-13,1,2020,NYY,BAL,3.0,1.0,1,D,,5,Britton,Tate,Chapman,9.0
2020-09-13,1,2020,SDP,SFG,6.0,0.0,1,D,,6,Clevinger,Cueto,,7.0
2020-09-13,1,2020,STL,CIN,5.0,10.0,0,D,,-1,Bradley,Gant,Iglesias,9.0
2020-09-13,1,2020,TBR,BOS,3.0,6.0,0,D,,-1,Pérez,Fairbanks,Barnes,9.0
2020-09-13,1,2020,TEX,OAK,6.0,3.0,1,D,,1,Lynn,Montas,,9.0
2020-09-13,1,2020,TOR,NYM,7.0,3.0,1,D,,2,Ryu,Peterson,,9.0
2020-09-13,1,2020,WSN,ATL,4.0,8.0,0,D,,-2,Wright,Scherzer,,9.0
2020-09-13,2,2020,MIA,PHI,8.0,1.0,1,D,,2,Garrett,Eflin,,7.0
2020-09-13,2,2020,SDP,SFG,3.0,1.0,1,D,,7,Hill,Selman,Rosenthal,7.0
2020-09-14,1,2020,BAL,ATL,14.0,1.0,1,N,,1,López,Toussaint,,9.0
2020-09-14,1,2020,CHW,MIN,3.0,1.0,1,N,,5,Colomé,Rogers,,9.0
2020-09-14,1,2020,CIN,PIT,3.0,1.0,1,D,,2,Iglesias,Howard,,7.0
2020-09-14,1,2020,MIA,PHI,6.0,2.0,1,D,,3,López,Velasquez,,9.0
2020-09-14,1,2020,MIL,STL,2.0,1.0,1,D,,1,Peralta,Helsley,,8.0
2020-09-14,1,2020,SDP,LAD,7.0,2.0,1,N,,8,Lamet,Kershaw,,9.0
2020-09-14,1,2020,SEA,OAK,6.0,5.0,1,D,,3,Gonzales,Soria,Hirano,7.0
2020-09-14,2,2020,CIN,PIT,9.0,4.0,1,N,,3,Romano,Turley,,7.0
2020-09-14,2,2020,MIL,STL,2.0,3.0,0,N,,-1,Cabrera,Topa,Webb,9.0
2020-09-14,2,2020,SEA,OAK,0.0,9.0,0,N,,-1,Minor,Yacabonis,,7.0
2020-09-15,1,2020,BAL,ATL,1.0,5.0,0,N,,-1,O'Day,Eshelman,,9.0
2020-09-15,1,2020,CHC,CLE,6.0,5.0,1,N,,3,Jeffress,Pérez,,9.0
2020-09-15,1,2020,CHW,MIN,6.0,2.0,1,N,,6,Dunning,Dobnak,,9.0
2020-09-15,1,2020,CIN,PIT,4.0,1.0,1,N,,4,Lorenzen,Musgrove,Garrett,9.0
2020-09-15,1,2020,COL,OAK,3.0,1.0,1,N,,1,Senzatela,Manaea,,9.0
2020-09-15,1,2020,DET,KCR,6.0,0.0,1,N,,1,Boyd,Junis,,9.0
2020-09-15,1,2020,HOU,TEX,4.0,1.0,1,N,,1,Urquidy,Goody,Pressly,9.0
2020-09-15,1,2020,LAA,ARI,8.0,9.0,0,N,,-1,Mella,Andriese,Crichton,9.0
2020-09-15,1,2020,MIA,BOS,0.0,2.0,0,N,,-1,Houck,Alcantara,Barnes,9.0
2020-09-15,1,2020,MIL,STL,18.0,3.0,1,N,,1,Anderson,Flaherty,,9.0
2020-09-15,1,2020,NYY,TOR,20.0,6.0,1,N,,6,García,Walker,,9.0
2020-09-15,1,2020,PHI,NYM,4.0,1.0,1,N,,1,Arrieta,Porcello,Neris,9.0
2020-09-15,1,2020,SDP,LAD,1.0,3.0,0,N,,-1,Gonsolin,Davies,Jansen,9.0
2020-09-15,1,2020,TBR,WSN,6.0,1.0,1,N,,1,Yarbrough,Sánchez,Anderson,9.0
2020-09-16,1,2020,BAL,ATL,5.0,1.0,1,N,,1,Akin,Hamels,,9.0
2020-09-16,1,2020,CHC,CLE,3.0,2.0,1,N,,4,Adam,Maton,,10.0
2020-09-16,1,2020,CHW,MIN,1.0,5.0,0,N,,-1,Stashak,Giolito,,9.0
2020-09-16,1,2020,CIN,PIT,1.0,0.0,1,N,,5,Castillo,Brubaker,Iglesias,9.0
2020-09-16,1,2020,COL,OAK,1.0,3.0,0,D,,-1,Fiers,Márquez,Hendriks,9.0
2020-09-16,1,2020,DET,KCR,0.0,4.0,0,N,,-1,Singer,Skubal,,9.0
2020-09-16,1,2020,HOU,TEX,0.0,1.0,0,N,,-1,Gibson,Pressly,,9.0
2020-09-16,1,2020,LAA,ARI,6.0,9.0,0,N,,-2,Clarke,Bundy,Crichton,9.0
2020-09-16,1,2020,MIA,BOS,8.0,4.0,1,N,,1,García,Kickham,,9.0
2020-09-16,1,2020,MIL,STL,2.0,4.0,0,D,,-1,Wainwright,Woodruff,,7.0
2020-09-16,1,2020,NYY,TOR,13.0,2.0,1,N,,7,Cole,Roark,,9.0
2020-09-16,1,2020,PHI,NYM,4.0,5.0,0,N,,-1,Castro,Neris,Díaz,9.0
2020-09-16,1,2020,SDP,LAD,5.0,7.0,0,D,,-2,Kolarek,Morejón,Báez,9.0
2020-09-16,1,2020,SFG,SEA,9.0,3.0,1,N,,1,Cahill,Newsome,,9.0
2020-09-16,1,2020,TBR,WSN,2.0,4.0,0,D,,-1,Hudson,Anderson,McGowin,10.0
2020-09-16,2,2020,MIL,STL,6.0,0.0,1,N,,1,Peralta,Oviedo,,7.0
2020-09-17,1,2020,BAL,TBR,1.0,3.0,0,D,,-1,Castillo,Valdez,,7.0
2020-09-17,1,2020,CHW,MIN,4.0,3.0,1,D,,1,Heuer,Clippard,Colomé,9.0
2020-09-17,1,2020,COL,LAD,3.0,9.0,0,N,,-2,Floro,Freeland,,9.0
2020-09-17,1,2020,DET,CLE,3.0,10.0,0,N,,-2,Bieber,Mize,,9.0
2020-09-17,1,2020,HOU,TEX,2.0,1.0,1,N,,1,Valdez,Lyles,Raley,9.0
2020-09-17,1,2020,LAA,ARI,7.0,3.0,1,D,,1,Canning,Young,,9.0
2020-09-17,1,2020,MIA,BOS,3.0,5.0,0,D,,-1,Eovaldi,Ureña,Barnes,9.0
2020-09-17,1,2020,NYY,TOR,10.0,7.0,1,N,,8,Tanaka,Anderson,Chapman,9.0
2020-09-17,1,2020,PHI,NYM,6.0,10.0,0,N,,-2,Wilson,Workman,,9.0
2020-09-17,1,2020,PIT,STL,5.0,1.0,1,N,,1,Brault,Gomber,,9.0
2020-09-17,1,2020,SFG,SEA,6.0,4.0,1,D,,2,Garcia,Graveman,Selman,9.0
2020-09-17,2,2020,BAL,TBR,6.0,10.0,0,N,,-2,Fairbanks,Sulser,,7.0
2020-09-18,1,2020,BAL,TBR,1.0,2.0,0,N,,-3,Glasnow,Cobb,Sherriff,9.0
2020-09-18,1,2020,BOS,NYY,5.0,6.0,0,N,,-1,Loaisiga,Weber,,12.0
2020-09-18,1,2020,CHC,MIN,1.0,0.0,1,N,,5,Hendricks,Hill,Jeffress,9.0
2020-09-18,1,2020,CIN,CHW,7.0,1.0,1,N,,6,Mahle,Stiever,,9.0
2020-09-18,1,2020,COL,LAD,6.0,15.0,0,N,,-3,White,Castellani,,9.0
2020-09-18,1,2020,DET,CLE,0.0,1.0,0,N,,-3,Plesac,Alexander,Hand,9.0
2020-09-18,1,2020,HOU,ARI,3.0,6.0,0,N,,-1,Gallen,Garcia,Crichton,9.0
2020-09-18,1,2020,LAA,TEX,6.0,2.0,1,N,,2,Barria,Benjamin,,9.0
2020-09-18,1,2020,MIA,WSN,0.0,5.0,0,N,,-2,Fedde,Sánchez,,7.0
2020-09-18,1,2020,MIL,KCR,9.0,5.0,1,N,,2,Rasmussen,Duffy,,9.0
2020-09-18,1,2020,NYM,ATL,2.0,15.0,0,N,,-1,Fried,Matz,,9.0
2020-09-18,1,2020,OAK,SFG,6.0,0.0,1,N,,2,Bassitt,Webb,,9.0
2020-09-18,1,2020,PHI,TOR,7.0,0.0,1,D,,1,Eflin,Ray,,7.0
2020-09-18,1,2020,PIT,STL,5.0,6.0,0,D,,-1,Reyes,Williams,Helsley,7.0
2020-09-18,1,2020,SDP,SEA,6.0,1.0,1,N,,1,Paddack,Kikuchi,,9.0
2020-09-18,2,2020,MIA,WSN,14.0,3.0,1,N,,1,García,Crowe,,7.0
2020-09-18,2,2020,PHI,TOR,8.0,7.0,1,N,,2,Brogdon,Dolis,Neris,7.0
2020-09-18,2,2020,PIT,STL,2.0,7.0,0,N,,-2,Miller,Kuhl,,7.0
2020-09-19,1,2020,BAL,TBR,1.0,3.0,0,N,,-4,Morton,López,Thompson,9.0
2020-09-19,1,2020,BOS,NYY,0.0,8.0,0,N,,-2,Happ,Mazza,,9.0
2020-09-19,1,2020,CHC,MIN,1.0,8.0,0,N,,-1,Pineda,Mills,,9.0
2020-09-19,1,2020,CIN,CHW,0.0,5.0,0,N,,-1,Foster,Bauer,,9.0
2020-09-19,1,2020,COL,LAD,1.0,6.0,0,N,,-4,Kershaw,González,,9.0
2020-09-19,1,2020,DET,CLE,5.0,2.0,1,N,,1,Cisnero,Maton,Garcia,9.0
2020-09-19,1,2020,HOU,ARI,3.0,2.0,1,N,,1,Paredes,Weaver,Pressly,9.0
2020-09-19,1,2020,LAA,TEX,4.0,3.0,1,N,,3,Mayers,Martin,,9.0
2020-09-19,1,2020,MIA,WSN,7.0,3.0,1,N,,2,López,Corbin,,9.0
2020-09-19,1,2020,MIL,KCR,5.0,0.0,1,N,,3,Burnes,Bubic,,9.0
2020-09-19,1,2020,NYM,ATL,7.0,2.0,1,N,,1,Peterson,Anderson,,9.0
2020-09-19,1,2020,OAK,SFG,6.0,0.0,1,D,,3,Luzardo,Gausman,,9.0
2020-09-19,1,2020,PHI,TOR,3.0,1.0,1,N,,3,Velasquez,Ryu,Hunter,9.0
2020-09-19,1,2020,PIT,STL,4.0,5.0,0,N,,-3,Woodford,Howard,Cabrera,9.0
2020-09-19,1,2020,SDP,SEA,1.0,4.0,0,N,,-1,Sheffield,Altavilla,Hirano,9.0
2020-09-20,1,2020,BAL,TBR,2.0,1.0,1,D,,1,Means,Yarbrough,Valdez,9.0
2020-09-20,1,2020,BOS,NYY,10.0,2.0,1,D,,1,Houck,García,,9.0
2020-09-20,1,2020,CHC,MIN,0.0,4.0,0,N,,-2,Berríos,Darvish,,9.0
2020-09-20,1,2020,CIN,CHW,7.0,3.0,1,D,,1,Sims,Cease,,9.0
2020-09-20,1,2020,COL,LAD,6.0,3.0,1,D,,1,Senzatela,Gonsolin,Givens,9.0
2020-09-20,1,2020,DET,CLE,4.0,7.0,0,D,,-1,Carrasco,Boyd,,9.0
2020-09-20,1,2020,HOU,ARI,3.0,2.0,1,D,,2,Taylor,Guerra,Pressly,9.0
2020-09-20,1,2020,LAA,TEX,2.0,7.0,0,D,,-1,Cody,Teheran,,9.0
2020-09-20,1,2020,MIA,WSN,2.0,1.0,1,D,,3,Alcantara,Scherzer,Kintzler,7.0
2020-09-20,1,2020,MIL,KCR,5.0,3.0,1,D,,4,Lindblom,Keller,Hader,9.0
2020-09-20,1,2020,NYM,ATL,0.0,7.0,0,D,,-1,Wright,Porcello,,9.0
2020-09-20,1,2020,OAK,SFG,2.0,14.0,0,D,,-1,Anderson,Minor,,9.0
2020-09-20,1,2020,PHI,TOR,3.0,6.0,0,D,,-1,Walker,Medina,Bass,9.0
2020-09-20,1,2020,PIT,STL,1.0,2.0,0,D,,-4,Flaherty,Holland,Miller,9.0
2020-09-20,1,2020,SDP,SEA,7.0,4.0,1,D,,1,Rosenthal,Sadler,,11.0
2020-09-20,2,2020,MIA,WSN,0.0,15.0,0,D,,-1,Braymer,Garrett,,7.0
2020-09-21,1,2020,ATL,MIA,5.0,4.0,1,N,,2,Matzek,Rogers,Melancon,9.0
2020-09-21,1,2020,CIN,MIL,6.0,3.0,1,N,,2,Castillo,Woodruff,,9.0
2020-09-21,1,2020,CLE,CHW,7.0,4.0,1,N,,2,Civale,Fry,Hand,9.0
2020-09-21,1,2020,KCR,STL,4.0,1.0,1,N,,1,Staumont,Wainwright,Holland,9.0
2020-09-21,1,2020,LAA,TEX,8.0,5.0,1,D,,1,Bundy,Gibson,Mayers,9.0
2020-09-21,1,2020,NYM,TBR,1.0,2.0,0,N,,-2,Fleming,deGrom,Anderson,9.0
2020-09-21,1,2020,PIT,CHC,0.0,5.0,0,N,,-5,Lester,Brubaker,,9.0
2020-09-21,1,2020,SEA,HOU,6.0,1.0,1,N,,1,Gonzales,McCullers,,9.0
2020-09-21,1,2020,SFG,COL,2.0,7.0,0,N,,-1,Márquez,Cueto,,9.0
2020-09-21,1,2020,TOR,NYY,11.0,5.0,1,N,,2,Zeuch,King,,9.0
2020-09-21,1,2020,WSN,PHI,5.0,1.0,1,N,,2,Sánchez,Wheeler,,9.0
2020-09-22,1,2020,ARI,TEX,7.0,0.0,1,N,,1,Smith,Lyles,,9.0
2020-09-22,1,2020,ATL,MIA,11.0,1.0,1,N,,3,Wilson,Ureña,,9.0
2020-09-22,1,2020,BOS,BAL,8.0,3.0,1,N,,2,Pivetta,Akin,Barnes,9.0
2020-09-22,1,2020,CIN,MIL,2.0,3.0,0,N,,-1,Anderson,Antone,Hader,9.0
2020-09-22,1,2020,CLE,CHW,5.0,3.0,1,N,,3,Maton,Foster,,10.0
2020-09-22,1,2020,KCR,STL,0.0,5.0,0,N,,-1,Gomber,Singer,,9.0
2020-09-22,1,2020,LAD,OAK,7.0,2.0,1,N,,1,May,Montas,,9.0
2020-09-22,1,2020,MIN,DET,5.0,4.0,1,N,,3,Rogers,Garcia,,10.0
2020-09-22,1,2020,NYM,TBR,5.0,2.0,1,N,,1,Lugo,Snell,Díaz,9.0
2020-09-22,1,2020,PIT,CHC,3.0,2.0,1,N,,1,Rodríguez,Chafin,,9.0
2020-09-22,1,2020,SDP,LAA,2.0,4.0,0,N,,-1,Canning,Davies,Mayers,9.0
2020-09-22,1,2020,SEA,HOU,1.0,6.0,0,N,,-1,Valdez,Sadler,,9.0
2020-09-22,1,2020,SFG,COL,5.0,2.0,1,N,,1,Rogers,Díaz,Coonrod,9.0
2020-09-22,1,2020,TOR,NYY,1.0,12.0,0,N,,-1,Cole,Roark,,9.0
2020-09-22,1,2020,WSN,PHI,5.0,1.0,1,D,,3,Voth,Nola,,7.0
2020-09-22,2,2020,WSN,PHI,8.0,7.0,1,N,,4,Hudson,Workman,,8.0
2020-09-23,1,2020,ARI,TEX,7.0,3.0,1,D,,2,Mella,Goody,,9.0
2020-09-23,1,2020,ATL,MIA,9.0,4.0,1,N,,4,Jackson,Smith,,9.0
2020-09-23,1,2020,BOS,BAL,9.0,1.0,1,N,,3,Eovaldi,Kremer,,9.0
2020-09-23,1,2020,CIN,MIL,6.0,1.0,1,N,,1,Bauer,Houser,,9.0
2020-09-23,1,2020,CLE,CHW,3.0,2.0,1,N,,4,Hand,Gonzalez,,9.0
2020-09-23,1,2020,KCR,STL,12.0,3.0,1,N,,1,Duffy,Martínez,,9.0
2020-09-23,1,2020,LAD,OAK,4.0,6.0,0,N,,-1,Diekman,Treinen,Hendriks,9.0
2020-09-23,1,2020,MIN,DET,7.0,6.0,1,N,,4,Maeda,Mize,Romo,9.0
2020-09-23,1,2020,NYM,TBR,5.0,8.0,0,N,,-1,Glasnow,Wacha,,9.0
2020-09-23,1,2020,PIT,CHC,2.0,1.0,1,N,,2,Williams,Hendricks,Rodríguez,9.0
2020-09-23,1,2020,SDP,LAA,2.0,5.0,0,D,,-2,Sandoval,Morejón,Peña,9.0
2020-09-23,1,2020,SEA,HOU,3.0,2.0,1,D,,1,Margevicius,Greinke,Hirano,9.0
2020-09-23,1,2020,SFG,COL,7.0,2.0,1,N,,2,Webb,Castellani,,9.0
2020-09-23,1,2020,TOR,NYY,14.0,1.0,1,N,,1,Cole,Tanaka,Stripling,9.0
2020-09-23,1,2020,WSN,PHI,3.0,12.0,0,N,,-1,Eflin,Fedde,,9.0
2020-09-24,1,2020,ATL,MIA,2.0,4.0,0,N,,-1,López,Anderson,Kintzler,9.0
2020-09-24,1,2020,BOS,BAL,1.0,13.0,0,N,,-1,Cobb,Pérez,,9.0
2020-09-24,1,2020,CLE,CHW,5.0,4.0,1,N,,5,Hill,Rodón,Hand,9.0
2020-09-24,1,2020,KCR,DET,8.0,7.0,1,N,,2,Hahn,Alexander,Newberry,9.0
2020-09-24,1,2020,LAD,OAK,5.0,1.0,1,N,,1,Floro,Fiers,,9.0
2020-09-24,1,2020,PIT,CHC,7.0,0.0,1,D,,3,Kuhl,Mills,,9.0
2020-09-24,1,2020,SFG,COL,4.0,5.0,0,D,,-1,Bard,Cahill,Díaz,11.0
2020-09-24,1,2020,STL,MIL,4.0,2.0,1,N,,1,Kim,Burnes,Miller,9.0
2020-09-24,1,2020,TEX,HOU,4.0,12.0,0,N,,-4,Javier,Lynn,,9.0
2020-09-24,1,2020,TOR,NYY,4.0,1.0,1,N,,2,Ryu,Montgomery,Dolis,9.0
2020-09-24,1,2020,WSN,NYM,2.0,3.0,0,N,,-2,Peterson,Corbin,Díaz,9.0
2020-09-25,1,2020,ARI,COL,4.0,0.0,1,D,,3,Gallen,Senzatela,Crichton,7.0
2020-09-25,1,2020,ATL,BOS,8.0,7.0,1,N,,1,Greene,Springs,,11.0
2020-09-25,1,2020,CHW,CHC,0.0,10.0,0,N,,-6,Darvish,Cease,,9.0
2020-09-25,1,2020,CLE,PIT,4.0,3.0,1,N,,6,Plutko,Stratton,,9.0
2020-09-25,1,2020,KCR,DET,3.0,2.0,1,N,,3,Keller,Turnbull,Hahn,9.0
2020-09-25,1,2020,LAD,LAA,9.0,5.0,1,N,,2,Graterol,Andriese,,9.0
2020-09-25,1,2020,MIN,CIN,2.0,7.0,0,N,,-1,Lorenzen,Berríos,,9.0
2020-09-25,1,2020,NYY,MIA,3.0,4.0,0,N,,-3,Boxberger,Green,Kintzler,10.0
2020-09-25,1,2020,OAK,SEA,3.0,1.0,1,N,,1,Diekman,Gerber,,10.0
2020-09-25,1,2020,SFG,SDP,5.0,4.0,1,D,,1,Anderson,Paddack,,7.0
2020-09-25,1,2020,STL,MIL,0.0,3.0,0,D,,-1,Williams,Flaherty,Hader,7.0
